trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,CS,-0.964138925075531,-0.9996976256370544,0.9425240335446922,3.9977521662251586e-07,150,1024,1,detach,dot,0.7,0.1,10,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.964138925075531,-0.9996976256370544,0.9424331265198518,3.0163918153428614e-07,150,1024,1,detach,dot,0.7,0.1,10,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640440940856934,-0.999699056148529,0.9421149519329107,8.770262504199742e-07,150,1024,1,detach,dot,0.7,0.1,10,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640440940856934,-0.999699056148529,0.9421376786891207,9.369408823685182e-07,150,1024,1,detach,dot,0.7,0.1,10,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640449285507202,-0.999699056148529,0.9421149519329107,9.018185119159228e-07,150,1024,1,detach,dot,0.7,0.1,10,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640448093414307,-0.999699056148529,0.9420694984204904,8.222766729496293e-07,150,1024,1,detach,dot,0.7,0.1,10,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9640452861785889,-0.9996991157531738,0.9424103997636418,5.774530906769617e-07,150,1024,1,detach,dot,0.7,0.1,10,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9640451669692993,-0.999699056148529,0.9423649462512215,5.588588945550003e-07,150,1024,1,detach,dot,0.7,0.1,10,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639260768890381,-0.999699056148529,0.9423194927388013,3.1920036676059223e-07,150,1024,1,detach,dot,0.7,0.1,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639260768890381,-0.999699056148529,0.9423876730074316,3.1920036676064777e-07,150,1024,1,detach,dot,0.7,0.1,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639260768890381,-0.999699056148529,0.9423422194950115,3.7911499870924386e-07,150,1024,1,detach,dot,0.7,0.1,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639260768890381,-0.999699056148529,0.9423422194950115,2.92342083473313e-07,150,1024,1,detach,dot,0.7,0.1,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9639260768890381,-0.999699056148529,0.9423194927388013,3.1920036676059223e-07,150,1024,1,detach,dot,0.7,0.1,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9639260768890381,-0.999699056148529,0.9423422194950115,3.1403531228227046e-07,150,1024,1,detach,dot,0.7,0.1,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641498923301697,-0.9996986985206604,0.9423194927388013,5.299345894763467e-07,150,1024,1,detach,dot,0.7,0.1,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641497731208801,-0.9996986985206604,0.9423649462512215,4.132043582662126e-07,150,1024,1,detach,dot,0.7,0.1,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641374945640564,-0.9996984004974365,0.9423649462512215,5.495617964940507e-07,150,1024,1,detach,dot,0.7,0.1,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,CS,-0.9641374945640564,-0.9996984004974365,0.9423422194950115,5.03076306189069e-07,150,1024,1,detach,dot,0.7,0.1,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,CS,-0.9641154408454895,-0.9996974468231201,0.9423649462512215,4.163033909531752e-07,150,1024,1,detach,dot,0.7,0.1,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
