trial,dataset,best_online_loss,best_target_loss,clf_mean,clf_var,num_epochs,hidden_dim,use_gb,gb_quity,gb_sim,gb_alpha,gb_beta,gb_K,gb_w_mode,gb_knn,gb_rebuild_every,ball_loss_weight,ball_angle_thresh,ball_uniform_tau,ball_infonce_weight,ball_infonce_temp,seed
1,Photo,-0.8308379054069519,-0.9998534321784973,0.9333877995642702,1.0738984531115686e-06,150,1024,1,detach,dot,0.3,0.2,20,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8308192491531372,-0.9998579621315002,0.9333333333333332,4.983838124937666e-07,150,1024,1,detach,dot,0.3,0.2,20,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8308371305465698,-0.9998530149459839,0.9333877995642702,1.0738984531115686e-06,150,1024,1,detach,dot,0.3,0.2,20,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8308329582214355,-0.9998531341552734,0.9333877995642702,6.645117499916888e-07,150,1024,1,detach,dot,0.3,0.2,20,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8308207988739014,-0.9998531937599182,0.9333333333333332,5.517820781180988e-07,150,1024,1,detach,dot,0.3,0.2,20,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8308176398277283,-0.9998536109924316,0.9333877995642702,4.6871810936913775e-07,150,1024,1,detach,dot,0.3,0.2,20,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8340081572532654,-0.9998767971992493,0.9350217864923748,1.3586892031080068e-06,150,1024,1,detach,dot,0.3,0.2,20,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8339982628822327,-0.9998767971992493,0.9350762527233115,1.5366834218557808e-06,150,1024,1,detach,dot,0.3,0.2,20,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8369554281234741,-0.9998934268951416,0.934313725490196,1.9935352499750666e-06,150,1024,1,detach,dot,0.3,0.2,20,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8369643688201904,-0.9998934268951416,0.934313725490196,1.9935352499750666e-06,150,1024,1,detach,dot,0.3,0.2,20,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8392454385757446,-0.999920666217804,0.9356209150326796,2.3673231093453917e-06,150,1024,1,detach,dot,0.3,0.2,20,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8392217755317688,-0.999921977519989,0.9356209150326796,2.3673231093453917e-06,150,1024,1,detach,dot,0.3,0.2,20,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8301240801811218,-0.9998612403869629,0.9337690631808279,1.429886890607116e-06,150,1024,1,detach,dot,0.3,0.2,20,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8300710320472717,-0.9998607635498047,0.934041394335512,1.002700765612459e-06,150,1024,1,detach,dot,0.3,0.2,20,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8309137225151062,-0.999863862991333,0.9341503267973857,3.73787859370325e-07,150,1024,1,detach,dot,0.3,0.2,20,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8307957649230957,-0.9998640418052673,0.9341503267973857,6.941774531163179e-07,150,1024,1,detach,dot,0.3,0.2,20,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8321682214736938,-0.999864935874939,0.9338779956427015,1.3230903593584518e-06,150,1024,1,detach,dot,0.3,0.2,20,topo+center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8322274684906006,-0.999864935874939,0.9338235294117648,1.2993577968587487e-06,150,1024,1,detach,dot,0.3,0.2,20,topo+center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8357900381088257,-0.999862015247345,0.9346949891067539,1.002700765612459e-06,150,1024,1,detach,dot,0.3,0.3,5,topo,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8358084559440613,-0.9998617172241211,0.9347494553376906,1.002700765612459e-06,150,1024,1,detach,dot,0.3,0.3,5,topo,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8357897996902466,-0.9998612403869629,0.9347494553376906,1.002700765612459e-06,150,1024,1,detach,dot,0.3,0.3,5,topo,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8357999920845032,-0.9998621940612793,0.9348583877995642,1.002700765612459e-06,150,1024,1,detach,dot,0.3,0.3,5,topo,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8357835412025452,-0.9998612403869629,0.9348039215686276,8.721716718640918e-07,150,1024,1,detach,dot,0.3,0.3,5,topo,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8357609510421753,-0.9998612403869629,0.9346405228758169,1.0145670468623108e-06,150,1024,1,detach,dot,0.3,0.3,5,topo,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8371004462242126,-0.9998748898506165,0.9346949891067539,1.002700765612459e-06,150,1024,1,detach,dot,0.3,0.3,5,center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.837101936340332,-0.9998748898506165,0.9346405228758169,1.0145670468623108e-06,150,1024,1,detach,dot,0.3,0.3,5,center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8359729051589966,-0.9998659491539001,0.934368191721133,2.159663187472989e-06,150,1024,1,detach,dot,0.3,0.3,5,center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8359629511833191,-0.9998658895492554,0.934368191721133,1.821474171852219e-06,150,1024,1,detach,dot,0.3,0.3,5,center,10,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8358073830604553,-0.9998891353607178,0.9354575163398694,2.6877127030913844e-06,150,1024,1,detach,dot,0.3,0.3,5,center,20,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8357838988304138,-0.9998921751976013,0.9352941176470587,3.043701140586932e-06,150,1024,1,detach,dot,0.3,0.3,5,center,20,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8372791409492493,-0.9998632669448853,0.9339324618736384,7.179100156160211e-07,150,1024,1,detach,dot,0.3,0.3,5,topo+center,5,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8372878432273865,-0.9998640418052673,0.9340958605664488,7.357094374907983e-07,150,1024,1,detach,dot,0.3,0.3,5,topo+center,5,50,0.05,25.0,0.1,0.02,0.2,66666
1,Photo,-0.8370959758758545,-0.9998607039451599,0.9342592592592593,1.429886890607116e-06,150,1024,1,detach,dot,0.3,0.3,5,topo+center,10,50,0.05,15.0,0.1,0.02,0.2,66666
1,Photo,-0.8369846343994141,-0.9998615980148315,0.9342592592592593,1.1628955624854555e-06,150,1024,1,detach,dot,0.3,0.3,5,topo+center,10,50,0.05,25.0,0.1,0.02,0.2,66666
